k,T,best_cost,current_cost
827,3.200202176936446,421.664129835801,434.26887462898304
828,3.1842407039479728,421.664129835801,439.66280593324257
829,3.1683588411234442,421.664129835801,440.18488832418393
830,3.1525561913956093,421.664129835801,441.4009593272885
831,3.1368323596776464,421.664129835801,438.1337607521817
832,3.12118695285329,421.664129835801,433.7234774222051
833,3.1056195797669948,421.664129835801,423.45596186644934
834,3.090129851214164,421.664129835801,427.2642262066099
835,3.074717379931413,421.664129835801,435.2671716028174
836,3.0593817805868913,421.664129835801,435.5413031913923
837,3.0441226697706454,421.664129835801,439.4995647494963
838,3.0289396659850354,421.664129835801,431.34349669718665
839,3.013832389635197,421.664129835801,430.91747321540623
840,2.998800463019548,421.664129835801,431.0385610538989
841,2.9838435103203507,421.664129835801,441.3165883086062
842,2.9689611575943102,421.664129835801,437.3114833033436
843,2.954153032763231,421.664129835801,437.5606648686065
844,2.939418765604709,421.664129835801,430.3691048959625
845,2.924757987742878,421.664129835801,424.9048477426398
846,2.910170332639203,421.664129835801,429.04181755021864
847,2.8956554355833104,421.664129835801,429.8959895514135
848,2.881212933683873,421.664129835801,429.8959895514135
849,2.866842465859537,421.664129835801,436.35446536135544
850,2.852543672829895,421.664129835801,438.6213552335072
851,2.838316197106501,421.664129835801,438.52529632434636
852,2.8241596829839373,421.664129835801,430.7398054798778
853,2.8100737765309156,421.664129835801,426.56291599722437
854,2.796058125581433,421.664129835801,428.42754618282544
855,2.782112379725966,421.664129835801,426.06409436049125
856,2.7682361903027077,421.664129835801,426.31327592575417
857,2.7544292103888544,421.664129835801,422.08088277907524
858,2.74069109479193,421.664129835801,427.11383209645726
859,2.727021500041155,421.664129835801,426.53476486459454
860,2.71342008437886,421.664129835801,433.8713920351343
861,2.6998865077519434,421.664129835801,432.33208035936394
862,2.6864204318033673,421.664129835801,432.332080359364
863,2.673021519863697,421.664129835801,432.8289947857068
864,2.6596894369426876,421.664129835801,438.09599046479343
865,2.646423849720905,421.664129835801,432.6759510356246
